btl_X,btl_EXPOCODE,btl_Cruise_ID,btl_Section_ID,btl_Station_ID,btl_Cast_number,btl_Rosette_Position,btl_Niskin_ID,btl_Niskin_flag,btl_Sample_ID,btl_Line_ID,btl_Date_UTC.mm.dd.yy,btl_Year_UTC.yyyy,btl_Month_UTC,btl_Day_UTC,btl_Time_UTC.hh.mm.ss,btl_Yearday_UTC,btl_Latitude.decimal.degrees,btl_Longitude.decimal.degrees,btl_Depth_bottom.m,btl_CTDPRES.dbar,btl_Depth.m,btl_CTDTEMP_ITS90.deg_C,btl_CTDSAL_PSS78,btl_CTDSAL_flag,btl_Salinity_PSS78,btl_Salinity_flag,btl_CTDOXY.umol.kg,btl_CTDOXY_flag,btl_Oxygen_djg.umol.kg,btl_Oxygen.mg.L,btl_Oxygen_flag,btl_DIC.umol.kg,btl_DIC_flag,btl_TA.umol.kg,btl_TA_flag,btl_pH_T_measured,btl_TEMP_pH.deg_C,btl_pH_flag,btl_Carbonate_measured.umol.kg,btl_TEMP_Carbonate.deg_C,btl_Carbonate_flag,btl_Silicate.umol.kg,btl_Silicate_flag,btl_Phosphate.umol.kg,btl_Phosphate_flag,btl_Nitrate.umol.kg,btl_Nitrate_flag,btl_Nitrite.umol.kg,btl_Nitrite_flag,btl_Ammonium.umol.kg,btl_Ammonium_flag,btl_Chl_a.ug.L,btl_Chl_a_flag,btl_Methane_CH4.nmol.L,btl_Methane_CH4_flag,btl_SYNECHOCOCCUS.cells.ml,btl_SYNECHOCOCCUS_FLAG,btl_EUK_PHYTOPLANKTON.cells.ml,btl_EUK_PHYTOPLANKTON_FLAG,btl_LARGE_DIATOM.cells.ml,btl_LARGE_DIATOM_FLAG,btl_CRYPTOPHYTE.cells.ml,btl_CRYPTOPHYTE_FLAG,btl_BACTERIA.ML,btl_BACTERIA_FLAG,btl_BACTERIA_HNA.ML,btl_BACTERIA_HNA_FLAG,btl_BACTERIA_LNA.ML,btl_BACTERIA_LNA_FLAG,co2Sys_BOH3,co2Sys_BOH4,co2Sys_CO2,co2Sys_CO3,co2Sys_F,co2Sys_H2PO4,co2Sys_H2S,co2Sys_H3PO4,co2Sys_H3SiO4,co2Sys_H4SiO4,co2Sys_HCO3,co2Sys_HF,co2Sys_HPO4,co2Sys_HS,co2Sys_HSO4,co2Sys_Hfree,co2Sys_NH3,co2Sys_NH4,co2Sys_OH,co2Sys_PO4,co2Sys_SO4,co2Sys_alkalinity,co2Sys_alkalinity_alpha,co2Sys_alkalinity_ammonia,co2Sys_alkalinity_beta,co2Sys_alkalinity_borate,co2Sys_alkalinity_phosphate,co2Sys_alkalinity_silicate,co2Sys_alkalinity_sulfide,co2Sys_alpha,co2Sys_alphaH,co2Sys_aqueous_CO2,co2Sys_beta,co2Sys_betaH,co2Sys_beta_alk,co2Sys_beta_dic,co2Sys_bh_upsilon,co2Sys_bicarbonate,co2Sys_carbonate,co2Sys_dic,co2Sys_dlnfCO2_dT,co2Sys_dlnpCO2_dT,co2Sys_fCO2,co2Sys_fH,co2Sys_fugacity_factor,co2Sys_gamma_alk,co2Sys_gamma_dic,co2Sys_gas_constant,co2Sys_hydrogen_free,co2Sys_hydroxide,co2Sys_isocapnic_quotient,co2Sys_isocapnic_quotient_approx,co2Sys_k_CO2,co2Sys_k_alpha,co2Sys_k_ammonia,co2Sys_k_aragonite,co2Sys_k_beta,co2Sys_k_bisulfate,co2Sys_k_borate,co2Sys_k_calcite,co2Sys_k_carbonic_1,co2Sys_k_carbonic_2,co2Sys_k_fluoride,co2Sys_k_phosphoric_1,co2Sys_k_phosphoric_2,co2Sys_k_phosphoric_3,co2Sys_k_silicate,co2Sys_k_sulfide,co2Sys_k_water,co2Sys_omega_alk,co2Sys_omega_dic,co2Sys_opt_adjust_temperature,co2Sys_opt_buffers_mode,co2Sys_opt_gas_constant,co2Sys_opt_k_bisulfate,co2Sys_opt_k_carbonic,co2Sys_opt_k_fluoride,co2Sys_opt_pH_scale,co2Sys_opt_pressured_kCO2,co2Sys_opt_total_borate,co2Sys_opt_which_fCO2_insitu,co2Sys_pCO2,co2Sys_pH,co2Sys_pH_free,co2Sys_pH_nbs,co2Sys_pH_sws,co2Sys_pH_total,co2Sys_par1,co2Sys_par1_type,co2Sys_par2,co2Sys_par2_type,co2Sys_peng_correction,co2Sys_phosphate,co2Sys_pressure,co2Sys_pressure_atmosphere,co2Sys_pressure_atmosphere_out,co2Sys_psi,co2Sys_revelle_factor,co2Sys_salinity,co2Sys_saturation_aragonite,co2Sys_saturation_calcite,co2Sys_silicate,co2Sys_substrate_inhibitor_ratio,co2Sys_temperature,co2Sys_total_alpha,co2Sys_total_ammonia,co2Sys_total_beta,co2Sys_total_borate,co2Sys_total_calcium,co2Sys_total_fluoride,co2Sys_total_phosphate,co2Sys_total_silicate,co2Sys_total_sulfate,co2Sys_total_sulfide,co2Sys_vp_factor,co2Sys_xCO2,btl_Cast,btl_Time_UTC,btl_Date_full_UTC,btl_bottle,Cast,bottle,btl_pressure,ctd_Depth,ctd_TemperatureITS90,ctd_SalinityPSS78,ctd_SigmathetaEOS80,ctd_Oxygen,ctd_Oxygen_alt1,ctd_Fluorescence,ctd_OxygenReductionPotential,ctd_Altimeter,ctd_value,ctd_Cruise,ctd_CTD,ctd_Station,ctd_F
434,33RO20210613,WCOA2021,CR0,27,1,13,11054,2,270113,5,2021-06-30,2021,6,30,18:39:06,181.777,46.245,-124.119,23,3,3,17.573,15.597,2,NA,9,251.9,3,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,15.597,NA,NA,0,NA,17.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11054,18:39:06,2021-07-01T01:39:06Z,13,11054,13,3,2.98,17.475,14.6839,9.8893,6.31,279.11,0.185,123.37,15.73,dRB2102_CTD_027_01_F.csv,dRB2102,CTD,027,F.csv
435,33RO20210613,WCOA2021,CR1,28,1,1,11031,2,280101,5,2021-06-30,2021,6,30,19:44:57,181.823,46.251,-124.003,24,14.2,14.1,18.807,9.569,2,NA,9,270,2,262.2,8.438,6,1272.5,3,1198,3,7.8126,24.95,2,NA,NA,5,143.1,2,0.6,2,5.6,2,0.29,2,1.6,2,4.9,3,101.507,6,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,111.39534634935944,2.257033650640568,85.69344558514271,7.656757331743136,18.67956132612864,0.07680333458314713,0,2.859194518248297e-7,0.5389976753337359,142.56100232466625,1179.1497970831142,7.232446709698339e-4,0.5212974391242123,0,0.006287056022456577,0.0562497411083507,0,0,0.2788219352761371,0.0018989403731887156,7719.561404867936,1197.9999999999998,0,0,0,2.257033650640568,0.5250950339511379,0.5389976753337359,0,0,0,85.69344558514275,0,0,-9.172517723851828e-5,9.771776737565972e-5,28995,1179.1497970831142,7.656757331743136,1272.5,0.030833545105503003,0.030790466865640662,2226.113630681878,0.7031283283883913,0.9965576831206197,-9.77177673756598e-5,9.62294379592614e-5,83.14462618,0.0562497411083507,0.2788219352761371,1.0154664668937208,1.0139668075920147,0.03849464124564665,1e-7,3.7975892381802116e-10,1.713261602265412e-7,1e-7,0.06906624164678128,1.2670876451311643e-9,9.786826690354049e-8,8.605122268242284e-7,4.0607997416869646e-10,0.0014527870453623036,0.016798559581740216,4.2446431579435196e-7,2.2780403219398678e-10,2.3644047450950326e-10,1.8849927475775307e-7,1.7436632229656604e-14,8.642511458682744e-5,-9.92528584245908e-5,1,1,3,1,10,1,1,0,1,1,2233.803088759527,7.203864329683596,7.249879472069461,7.351835702432645,7.19887029804247,7.203864329683596,1272.5,2,1198,1,0,NA,14.2,1,1,0.9695382025936669,13.223604200397713,9.569,0.12566254109189273,0.21998224072776637,NA,0.020962759540737855,18.807,0,0,0,113.65238000000002,2811.8013562123147,18.68028457079961,0.6,143.1,7719.567691923959,0,0.9787036306870244,2282.4101379816643,11031,19:44:57,2021-07-01T02:44:57Z,1,11031,1,14,13.88,18.6526,10.3195,6.327,6.04,267.9,0.161,141.53,4.16,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
436,33RO20210613,WCOA2021,CR1,28,1,2,11081,2,280102,5,2021-06-30,2021,6,30,19:45:01,181.823,46.251,-124.003,24,14.1,14,18.736,9.91,2,NA,9,268,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,24400,2,19400,2,1100,2,0,2,4080000,2,1840000,2,1370000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.1,NA,NA,NA,NA,9.91,NA,NA,0,NA,18.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11081,19:45:01,2021-07-01T02:45:01Z,2,11081,2,14,13.88,18.6526,10.3195,6.327,6.04,267.9,0.161,141.53,4.16,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
437,33RO20210613,WCOA2021,CR1,28,1,3,11020,2,280103,5,2021-06-30,2021,6,30,19:45:05,181.823,46.251,-124.003,24,14.2,14.1,18.775,9.736,2,NA,9,269.9,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.2,NA,NA,NA,NA,9.736,NA,NA,0,NA,18.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020,19:45:05,2021-07-01T02:45:05Z,3,11020,3,14,13.88,18.6526,10.3195,6.327,6.04,267.9,0.161,141.53,4.16,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
438,33RO20210613,WCOA2021,CR1,28,1,4,11058,2,280104,5,2021-06-30,2021,6,30,19:47:26,181.825,46.251,-124.003,24,8.2,8.1,19.223,7.386,2,NA,9,261.2,2,260.2,8.359,2,1220.9,3,1156,3,7.7908,24.95,6,NA,NA,5,143.3,2,0.66,2,5.6,2,0.3,2,1.61,2,NA,9,92.953,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,85.89769100432899,1.826886138528156,75.9564473275662,7.835826137664153,14.418160726044178,0.0882764052297349,0,3.139754877160516e-7,0.5828196282048997,142.7171803717951,1137.1077265347697,5.436150495544581e-4,0.5703062882170215,0,0.005061913225863484,0.0501761746856575,0,0,0.293557166732865,0.0014169925777558089,5958.4782668097705,1156,0,0,0,1.826886138528156,0.5731399593970454,0.5828196282048997,0,0,0,75.95644732756612,0,0,-8.278834738197519e-5,8.768051821241322e-5,28995,1137.1077265347697,7.835826137664153,1220.9,0.030928110667347377,0.030885330007647024,1973.6774859808108,0.7011351481854257,0.9965754803642336,-8.76805182124135e-5,8.629794880309027e-5,83.14462618,0.0501761746856575,0.293557166732865,1.0160208837927036,1.0147469380968115,0.03848473110074513,1e-7,3.92715624661625e-10,1.308563877470796e-7,1e-7,0.059063368539894426,1.174812777858542e-9,7.392495289148126e-8,8.269431188924619e-7,3.8064650925093175e-10,0.0013308096452237855,0.015530576121324252,3.5686354984100805e-7,1.3724549122223567e-10,2.2557791768128727e-10,1.784705621157733e-7,1.6215537845417182e-14,7.841324774567953e-5,-8.910810886960066e-5,1,1,3,1,10,1,1,0,1,1,1980.4596087989853,7.257761329300626,7.299502451356127,7.407706299210901,7.253508038224602,7.257761329300626,1220.9,2,1156,1,0,NA,8.2,1,1,0.9684634754102706,14.147497326799504,7.386,0.129962258060849,0.2300494077860442,NA,0.02266230404486781,19.223,0,0,0,87.72457714285714,2170.3380517278874,14.418704341093733,0.66,143.3,5958.483328722997,0,0.9781173968945064,2024.7667765514504,11058,19:47:26,2021-07-01T02:47:26Z,4,11058,4,8,7.93,19.0558,8.2446,4.6676,5.93,263.55,0.124,140.86,10.18,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
439,33RO20210613,WCOA2021,CR1,28,1,5,11008,2,280105,5,2021-06-30,2021,6,30,19:48:44,181.826,46.251,-124.003,24,6,5.9,19.62,5.971,2,NA,9,290.9,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,5.971,NA,NA,0,NA,19.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11008,19:48:44,2021-07-01T02:48:44Z,5,11008,5,6,5.95,19.2368,7.3692,3.9654,5.87,261.17,0.115,140.88,12.28,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
440,33RO20210613,WCOA2021,CR1,28,1,6,11082,2,280106,5,2021-06-30,2021,6,30,19:48:46,181.826,46.251,-124.003,24,6,6,19.63,5.929,2,NA,9,290.9,2,263.9,8.469,2,1121.8,3,NA,5,7.7182,24.95,2,NA,NA,5,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,97.811,2,21300,2,25400,2,2010,2,30.5,2,4450000,2,1780000,2,1560000,2,66.56201760662266,3.8575623933773553,25.520951947076057,20.56990211527315,11.574234295749733,0,0,0,0,0,1075.7091459376506,1.6294745968367235e-4,0,0,0.001623749776688717,0.017509995477507284,0,0,0.8062211235342539,0,4783.080918356728,1121.493436992395,0,0,0,3.8575623933773553,0,0,0,0,0,25.520951947076085,0,0,-5.0540766822698256e-5,5.0764816686414354e-5,28995,1075.7091459376506,20.56990211527315,1121.7999999999995,0.036467101551629424,0.03642460948431066,665.7497334434503,0.6997140676563295,0.9965927740035402,-5.07648166864144e-5,4.877295298789557e-5,83.14462618,0.017509995477507284,0.8062211235342539,1.0408395140440465,1.0397471201896,0.03833415270791658,1e-7,4.049857654063002e-10,1.0442354166478853e-7,1e-7,0.051579206631067895,1.1088849304366294e-9,5.8716003361096073e-8,8.064881514460071e-7,3.6587889933110375e-10,0.0012437431707595678,0.014572430530101117,3.101888824770979e-7,8.969334916567892e-11,2.177944374602547e-10,1.7099605222721038e-7,1.5426030040666952e-14,5.0318685951227983e-5,-5.292630110363575e-5,1,1,3,1,10,1,1,0,1,1,668.0258484807009,7.7182,7.7567139660863935,7.86959644946191,7.714517054893418,7.7182,1121.8,2,7.7182,3,0,NA,6,1,1,0.9215258193160444,23.00045273613856,5.929,0.3431889832594021,0.6103448300438887,NA,0.06143400478426561,19.63,0,0,0,70.41958000000002,1742.2061073239431,11.574397243209416,0,0,4783.082542106505,0,0.9775383450397104,683.3755953108558,11082,19:48:46,2021-07-01T02:48:46Z,6,11082,6,6,5.95,19.2368,7.3692,3.9654,5.87,261.17,0.115,140.88,12.28,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
441,33RO20210613,WCOA2021,CR1,28,1,7,11004,2,280107,5,2021-06-30,2021,6,30,19:50:40,181.827,46.252,-124.003,24,4,4,20.048,4.439,2,NA,9,257.7,2,265.6,8.513,2,1102.5,3,NA,5,7.7357,24.95,2,NA,NA,5,126.1,2,0.72,2,5.5,2,0.29,2,2.13,2,NA,9,94.59,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,49.920983281717696,2.8016538611394592,24.75342048110213,20.197390960300204,8.665540809040687,0.047346200548938726,0,6.455427314745427e-8,1.410022522433204,124.6899774775668,1057.5491885585975,1.278302925216988e-4,0.6707593516017463,0,0.0013990099219046326,0.01697906370518653,0,0,0.7853743465500589,0.0018943832950418615,3581.0583757262525,1103.5970633590389,0,0,0,2.8016538611394592,0.6745480536375569,1.410022522433204,0,0,0,24.753420481102165,0,0,-4.982926705015912e-5,5.003603863211997e-5,28995,1057.5491885585975,20.197390960300204,1102.5,0.03672671030478088,0.03668451201941796,648.33280191762,0.698405194402757,0.9966104140429356,-5.003603863212001e-5,4.805373974640613e-5,83.14462618,0.01697906370518653,0.7853743465500589,1.0412517089445064,1.0396851598793675,0.03818011429914837,1e-7,4.171193861436695e-10,7.829152540091842e-8,1e-7,0.04346146324013894,1.031410022080769e-9,4.3977239539627264e-8,7.851730004119079e-7,3.5098996169469127e-10,0.0011510008037540877,0.013479076490272857,2.603644003843284e-7,5.190403477260463e-11,2.0782342757616346e-10,1.6148944739969804e-7,1.4433667994972227e-14,4.962419738283733e-5,-5.218892080322242e-5,1,1,3,1,10,1,1,0,1,1,650.5378558985122,7.7357,7.770086262200563,7.888582179103253,7.73268963988677,7.7357,1102.5,2,7.7357,3,0,NA,4,1,1,0.920765154880135,22.943063449758963,4.439,0.3364989736486396,0.5990602916096252,NA,0.062285483282305605,20.048,0,0,0,52.72263714285715,1304.3772829163408,8.665668639333207,0.72,126.09999999999998,3581.0597747361744,0,0.976929683090993,665.9003889002727,11004,19:50:40,2021-07-01T02:50:40Z,7,11004,7,4,3.97,20.3226,4.7594,1.7545,5.78,257.73,0.085,129.66,14.45,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
442,33RO20210613,WCOA2021,CR1,28,1,8,11027,2,280108,5,2021-06-30,2021,6,30,19:52:17,181.828,46.252,-124.003,24,2.9,2.9,20.006,4.574,2,NA,9,257.6,2,267.8,8.584,6,1106.1,3,NA,5,7.7342,24.95,2,NA,NA,5,NA,9,NA,9,NA,9,NA,9,NA,9,4.5,3,96.661,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,51.42934542842669,2.8967060001447384,24.86297257761251,20.26514971992609,8.92908010322938,0,0,0,0,0,1060.9718777024611,1.310606161022818e-4,0,0,0.001420385615842721,0.017021273375315706,0,0,0.7876962658414697,0,3689.9664574344474,1105.1680066886925,0,0,0,2.8967060001447384,0,0,0,0,0,24.862972577612474,0,0,-4.865753056046054e-5,4.886063384146335e-5,28995,1060.9718777024611,20.26514971992609,1106.1,0.03647300884277303,0.0364307811577553,650.8879587854863,0.6985263550712725,0.9966086471087676,-4.8860633841463456e-5,4.6980610443955646e-5,83.14462618,0.017021273375315706,0.7876962658414697,1.0400170065850982,1.0396909149703049,0.03819854437621669,1e-7,4.1586562708071734e-10,8.060138165755799e-8,1e-7,0.04421892697109069,1.038707869817911e-9,4.526773174015605e-8,7.869566716855076e-7,3.5224589781677303e-10,0.0011596490078190115,0.013583489999583394,2.6493514198206645e-7,5.485250257277842e-11,2.0876720394381948e-10,1.6241117111333692e-7,1.45264263539315e-14,4.845610880415076e-5,-5.089739524202789e-5,1,1,3,1,10,1,1,0,1,1,653.1028610616198,7.7342,7.769007953112386,7.88694164351701,7.731124440003142,7.7342,1106.1,2,7.7342,3,0,NA,2.9,1,1,0.9230454765033232,23.543755382222937,4.574,0.33792597222718734,0.6016935068854627,NA,0.06233210960826737,20.006,0,0,0,54.32605142857143,1344.0463374767612,8.929211163845482,0,0,3689.9678778200623,0,0.9769913072767128,668.4837993923335,11027,19:52:17,2021-07-01T02:52:17Z,8,11027,8,3,2.98,20.3351,5.172,2.0642,6.54,291.29,0.082,128.78,15.5,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
443,33RO20210613,WCOA2021,CR1,28,1,9,12052,2,280109,5,2021-06-30,2021,6,30,19:52:22,181.828,46.252,-124.003,24,3,2.9,20.006,4.572,2,NA,9,257.6,2,NA,NA,9,1101.5,3,NA,5,NA,NA,9,NA,NA,9,121.7,2,0.67,2,5.3,2,0.29,2,2.01,2,NA,9,93.955,2,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,3,NA,NA,NA,NA,4.572,NA,NA,121.7,NA,20.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12052,19:52:22,2021-07-01T02:52:22Z,9,12052,9,3,2.98,20.3351,5.172,2.0642,6.54,291.29,0.082,128.78,15.5,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
444,33RO20210613,WCOA2021,CR1,28,1,10,11067,2,280110,5,2021-06-30,2021,6,30,19:52:24,181.828,46.252,-124.003,24,2.9,2.9,20.006,4.572,2,4.5623,6,257.6,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,16850,2,23300,2,1980,2,57.4,2,4100000,2,1700000,2,1430000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.9,NA,NA,NA,NA,4.5623,NA,NA,0,NA,20.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11067,19:52:24,2021-07-01T02:52:24Z,10,11067,10,3,2.98,20.3351,5.172,2.0642,6.54,291.29,0.082,128.78,15.5,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
445,33RO20210613,WCOA2021,CR1,28,1,11,11023,2,280111,5,2021-06-30,2021,6,30,19:52:27,181.828,46.252,-124.003,24,3,2.9,20.005,4.573,2,4.5673,6,257.6,2,NA,NA,9,NA,9,NA,9,NA,NA,9,NA,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,NA,4.5673,NA,NA,0,NA,20.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11023,19:52:27,2021-07-01T02:52:27Z,11,11023,11,3,2.98,20.3351,5.172,2.0642,6.54,291.29,0.082,128.78,15.5,dRB2102_CTD_028_01_F.csv,dRB2102,CTD,028,F.csv
446,33RO20210613,WCOA2021,CR2,29,1,1,11031,2,290101,5,2021-06-30,2021,6,30,22:16:53,181.928,46.193,-123.914,21,10.7,10.6,20.122,5.144,2,NA,9,270.9,2,262.8,8.426,6,1069,3,NA,5,7.6363,25.05,2,NA,NA,9,149.1,2,0.53,2,4.9,2,0.3,2,1.24,2,NA,9,193.64,6,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,58.37442859292303,2.721594264219821,29.54370384613862,16.026967562494484,10.041767090958304,0.03960316049329767,0,6.540162498048946e-8,1.3762349933436626,147.72376500665632,1023.4293285913668,1.7917638344465783e-4,0.4889336863237457,0,0.0018751613529158773,0.02122952003873465,0,0,0.6616511796009433,0.0014630877813317606,4149.800215679576,1060.7113200922297,0,0,0,2.721594264219821,0.49185979648478434,1.3762349933436626,0,0,0,29.54370384613864,0,0,-5.008690847179343e-5,5.072833174807775e-5,28995,1023.4293285913668,16.026967562494484,1068.9999999999998,0.035167478874594815,0.03512533232402593,778.4121311263324,0.6984423844471167,0.9966135242281312,-5.072833174807777e-5,4.902189315411007e-5,83.14462618,0.02122952003873465,0.6616511796009433,1.0348097244756154,1.0326039424750773,0.03795380707054251,1e-7,4.20277115652647e-10,9.036434421309524e-8,1e-7,0.04698169930738068,1.077210898229523e-9,5.0783281607218186e-8,8.003738987602352e-7,3.618207749581287e-10,0.001189787915033182,0.013990760002213476,2.852463621016552e-7,6.91385748639437e-11,2.152495382576484e-10,1.679565949721e-7,1.528724025772322e-14,4.9461503329882655e-5,-5.2557856242922944e-5,1,1,3,1,10,1,1,0,1,1,781.0571622828477,7.6363,7.6730598243401404,7.788814400416655,7.632944986745571,7.6363,1069,2,7.6363,3,0,NA,10.7,1,1,0.9327224635557904,21.80658336958521,5.144,0.2680854835233024,0.4770343338385295,NA,0.048207841096927946,20.122,0,0,0,61.096022857142856,1511.537901176314,10.041946267341748,0.53,149.1,4149.802090840928,0,0.9768326388405072,799.5813522467437,11031,22:16:53,2021-07-01T05:16:53Z,1,11031,1,11,10.91,20.0324,5.4985,2.3776,6.11,272.13,0.098,143.57,3.75,dRB2102_CTD_029_01_F.csv,dRB2102,CTD,029,F.csv
