EXPOCODE,Cruise_ID,Section_ID,Station_ID,Cast_number,Rosette_Position,Niskin_ID,Niskin_flag,Sample_ID,Salinity_in,t_in,P_in,Total_P_in,Total_Si_in ,t_out,P_out,TA_data,TCO2_data,pH_data,fCO2_data,pCO2_data,pH Scale:,CO2 Constants:,KSO4 Source:,Total Boron Source:,Salinity_results_input_conditions,t_results_input_conditions,p_results_input_conditions,Total_P_results_input_conditions,Total_Si_results_input_conditions,TA_results_input_conditions,TCO2_results_input_conditions,pH_results_input_conditions,fCO2_results_input_conditions,pCO2_results_input_conditions,HCO3_results_input_conditions,CO3_results_input_conditions,CO2_results_input_conditions,B_Alk_results_input_conditions,OH_results_input_conditions,P_Alk_results_input_conditions,Si_Alk_results_input_conditions,Revelle_results_input_conditions,WCa_results_input_conditions,WAr_results_input_conditions,xCO2_results_input_conditions,t_results_output_conditions,P_results_output_conditions,pH_results_output_conditions,fCO2_results_output_conditions,pCO2_results_output_conditions,HCO3_results_output_conditions,CO3_results_output_conditions,CO2_results_output_conditions,B_Alk_results_output_conditions,OH_results_output_conditions,P_Alk_results_output_conditions,Si_Alk_results_output_conditions,Revelle_results_output_conditions,WCa_results_output_conditions,WAr_results_output_conditions,xCO2_results_output_conditions
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,psu,oC,dbars, mmol/kgSW,mmol/kgSW,˚C,dbars,mmol/kgSW,mmol/kgSW,Chosen Scale, matm, matm,n.a.,n.a.,n.a.,n.a.,Salinity,˚C,dbars,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,xCO2,˚C,dbars,pH,matm,matm,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,mmol/kgSW,Revelle,Wca,War,dry at 1 atm (ppm)
n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,INPUT CONDITIONS,OUTPUT CONDITIONS,OUTPUT CONDITIONS,DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),DATA (leave empty if no data),SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,SCALES and CONSTANTS,RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Input Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions),RESULTS (Output Conditions)
33RO20210613,WCOA2021,QC74,2,1,20,11022,2,20120,32.216,8.963,14.8,,,8.963,14.8,2175.8,2041.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2029",Dickson ,"Uppstrom, 2016",32.2159996,8.963000298,14.80000019,0,0,2175.800049,2041.100098,7.981292248,439.7816772,441.504425,1917.520747,103.2793273,20.29998456,50.52099838,1.210265157,0,0,14.36683143,2.493547662,1.574908965,446.4572924,8.963000298,14.80000019,7.981292454,439.7816555,441.5044135,1917.520747,103.2793273,20.29998456,50.52099838,1.210265157,0,0,14.36683143,2.493547662,1.574908965,446.457267
33RO20210613,WCOA2021,QC74,2,1,21,11062,2,20121,32.103,9.452,10.6,,,9.452,10.6,2160.1,2026.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2030",Dickson ,"Uppstrom, 2017",32.10300064,9.451999664,10.60000038,0,0,2160.100098,2026.899902,7.972781658,447.4224854,449.164032,1904.309582,102.2605359,20.32983318,50.03510534,1.245114741,0,0,14.37087293,2.472627241,1.562435608,454.3740227,9.451999664,10.60000038,7.972781653,447.4224881,449.1640387,1904.309582,102.2605359,20.32983318,50.03510534,1.245114741,0,0,14.37087293,2.472627241,1.562435608,454.3740184
33RO20210613,WCOA2021,QC74,2,1,22,11024,2,20122,32.044,9.872,3.7,,,9.872,3.7,2161.4,2015.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2031",Dickson ,"Uppstrom, 2018",32.04399872,9.871999741,3.700000048,0,0,2161.399902,2015.900146,8.000288963,417.9619446,419.5799561,1887.554433,109.6118485,18.73381836,53.24941882,1.38255397,0,0,13.8355902,2.654874547,1.678395463,424.5878818,9.871999741,3.700000048,8.000288913,417.9619414,419.5799524,1887.554433,109.6118485,18.73381836,53.24941882,1.38255397,0,0,13.8355902,2.654874547,1.678395463,424.5878932
33RO20210613,WCOA2021,QC74,2,1,23,11061,2,20123,32.042,9.884,3.7,,,9.884,3.7,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2032",Dickson ,"Uppstrom, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC74,2,1,24,11001,2,20124,32.032,9.973,3.7,,,9.973,3.7,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2033",Dickson ,"Uppstrom, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC62,3,1,1,11031,2,30101,33.892,5.564,205.2,,,5.564,205.2,2283.0,2268.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2034",Dickson ,"Uppstrom, 2021",33.89199829,5.56400013,205.1999969,0,0,2283,2268.800049,7.617303371,1090.155884,1094.62146,2166.375678,46.36442049,56.05994769,23.53753531,0.382423254,0,0,18.99365821,1.068864664,0.675761767,1104.319195,5.56400013,205.1999969,7.617303516,1090.155922,1094.621551,2166.375678,46.36442049,56.05994769,23.53753531,0.382423254,0,0,18.99365821,1.068864664,0.675761767,1104.319257
33RO20210613,WCOA2021,QC62,3,1,2,11081,2,30102,33.893,5.562,204.5,,,5.562,204.5,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2035",Dickson ,"Uppstrom, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC62,3,1,3,11020,2,30103,33.514,6.339,151.2,,,6.339,151.2,2249.8,2213.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2036",Dickson ,"Uppstrom, 2023",33.51399994,6.339000225,151.1999969,0,0,2249.800049,2213.800049,7.687224388,917.3792114,921.0988159,2113.636083,54.16362764,46.00038225,27.37494354,0.482760224,0,0,18.67241123,1.264653526,0.799243306,929.7148936,6.339000225,151.1999969,7.68722462,917.3792336,921.0988082,2113.636083,54.16362764,46.00038225,27.37494354,0.482760224,0,0,18.67241123,1.264653526,0.799243306,929.7148953
33RO20210613,WCOA2021,QC62,3,1,4,11058,2,30104,33.413,6.476,125.5,,,6.476,125.5,2241.6,2200.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2037",Dickson ,"Uppstrom, 2024",33.4129982,6.475999832,125.5,0,0,2241.600098,2200.5,7.704965115,878.8045654,882.3612671,2100.469511,56.15014466,43.88045284,28.34199369,0.508349847,0,0,18.5379988,1.31834752,0.832903436,890.6945405,6.475999832,125.5,7.704965291,878.8045412,882.3612769,2100.469511,56.15014466,43.88045284,28.34199369,0.508349847,0,0,18.5379988,1.31834752,0.832903436,890.6945587
33RO20210613,WCOA2021,QC62,3,1,5,11008,2,30105,33.247,6.676,100.6,,,6.676,100.6,2228.8,2180.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2038",Dickson ,"Uppstrom, 2025",33.24700165,6.676000118,100.5999985,0,0,2228.800049,2180.699951,7.729020596,827.5622559,830.902771,2080.692306,58.93453816,41.07311381,29.71134917,0.546234302,0,0,18.32121,1.391694145,0.878918441,838.8606705,6.676000118,100.5999985,7.729020427,827.5622505,830.9027754,2080.692306,58.93453816,41.07311381,29.71134917,0.546234302,0,0,18.32121,1.391694145,0.878918441,838.8606697
33RO20210613,WCOA2021,QC62,3,1,6,11082,2,30106,33.249,6.672,99.1,,,6.672,99.1,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2039",Dickson ,"Uppstrom, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC62,3,1,7,11004,4,30107,33.009,6.886,81.1,,,6.886,81.1,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2040",Dickson ,"Uppstrom, 2027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC62,3,1,8,11027,2,30108,32.744,7.150,61.1,,,7.150,61.1,2193.3,2127.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2041",Dickson ,"Uppstrom, 2028",32.74399948,7.150000095,61.09999847,0,0,2193.300049,2127.699951,7.789526463,708.0964355,710.9369507,2026.750767,66.27949293,34.66975979,33.35410914,0.652713496,0,0,17.63775868,1.581448162,0.997858369,717.9753839,7.150000095,61.09999847,7.789526411,708.0964182,710.9369265,2026.750767,66.27949293,34.66975979,33.35410914,0.652713496,0,0,17.63775868,1.581448162,0.997858369,717.9753483
33RO20210613,WCOA2021,QC62,3,1,9,12052,2,30109,32.525,7.409,50.4,,,7.409,50.4,2184.5,2113.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2042",Dickson ,"Uppstrom, 2029",32.52500153,7.40899992,50.40000153,0,0,2184.5,2113.899902,7.805586815,680.2002563,682.9195557,2012.262262,68.58909883,33.04855362,34.38254022,0.692909085,0,0,17.41541834,1.641874731,1.035722971,689.803655,7.40899992,50.40000153,7.805587037,680.200212,682.9195411,2012.262262,68.58909883,33.04855362,34.38254022,0.692909085,0,0,17.41541834,1.641874731,1.035722971,689.8036185
33RO20210613,WCOA2021,QC62,3,1,10,11067,2,30110,32.284,7.882,41.8,,,7.882,41.8,2167.9,2074.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2043",Dickson ,"Uppstrom, 2030",32.2840004,7.881999969,41.79999924,0,0,2167.899902,2074.199951,7.877045631,567.12146,569.3746948,1967.00435,80.04836614,27.14724568,39.95807702,0.854209694,0,0,16.29863434,1.921890983,1.212399649,575.3053488,7.881999969,41.79999924,7.877045396,567.1215095,569.3747362,1967.00435,80.04836614,27.14724568,39.95807702,0.854209694,0,0,16.29863434,1.921890983,1.212399649,575.3053773
33RO20210613,WCOA2021,QC62,3,1,11,11023,2,30111,32.144,8.228,30.8,,,8.228,30.8,2162.7,2060.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2044",Dickson ,"Uppstrom, 2031",32.14400101,8.227999687,30.79999924,0,0,2162.699951,2060.199951,7.901376724,533.9460449,536.0578613,1950.156935,84.76395057,25.27896941,42.09449079,0.933499496,0,0,15.85577316,2.040982862,1.287601259,541.7763732,8.227999687,30.79999924,7.901376638,533.9460356,536.0578575,1950.156935,84.76395057,25.27896941,42.09449079,0.933499496,0,0,15.85577316,2.040982862,1.287601259,541.7763653
33RO20210613,WCOA2021,QC62,3,1,12,11026,2,30112,32.144,8.595,21.0,,,8.595,21.0,2166.2,2042.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2045",Dickson ,"Uppstrom, 2032",32.14400101,8.595000267,21,0,0,2166.199951,2042,7.95950079,462.4064331,464.2265625,1923.438141,96.9413341,21.62047381,47.78280291,1.107525203,0,0,14.82586366,2.338619209,1.476043256,469.3050392,8.595000267,21,7.959500796,462.4064421,464.2265563,1923.438141,96.9413341,21.62047381,47.78280291,1.107525203,0,0,14.82586366,2.338619209,1.476043256,469.3050397
33RO20210613,WCOA2021,QC62,3,1,13,11054,2,30113,32.137,8.692,15.4,,,8.692,15.4,2164.6,2034.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2046",Dickson ,"Uppstrom, 2033",32.13700104,8.692000389,15.39999962,0,0,2164.600098,2034.599854,7.974750042,444.7725525,446.5210571,1913.640283,100.2310175,20.72859204,49.35068317,1.15797154,0,0,14.55325113,2.420652414,1.527925259,451.4384311,8.692000389,15.39999962,7.974750166,444.772554,446.52104,1913.640283,100.2310175,20.72859204,49.35068317,1.15797154,0,0,14.55325113,2.420652414,1.527925259,451.438405
33RO20210613,WCOA2021,QC62,3,1,14,11011,2,30114,31.767,10.175,10.9,,,10.175,10.9,2145.7,1969.8,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2047",Dickson ,"Uppstrom, 2034",31.7670002,10.17500019,10.89999962,0,0,2145.699951,1969.800049,8.077795029,339.3736572,340.6822815,1827.157299,127.5592365,15.0835622,61.73498282,1.697681578,0,0,12.60544718,3.090521039,1.953629369,344.8335624,10.17500019,10.89999962,8.07779495,339.3736559,340.6822747,1827.157299,127.5592365,15.0835622,61.73498282,1.697681578,0,0,12.60544718,3.090521039,1.953629369,344.8335573
33RO20210613,WCOA2021,QC62,3,1,15,11053,2,30115,31.601,13.284,4.4,,,13.284,4.4,2141.8,1939.9,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2048",Dickson ,"Uppstrom, 2035",31.60099983,13.2840004,4.400000095,0,0,2141.800049,1939.900024,8.092410088,327.7040405,328.9179993,1781.879931,144.8286262,13.19142928,67.88217334,2.388891338,0,0,11.67574807,3.521752871,2.238005661,333.8543868,13.2840004,4.400000095,8.092410363,327.7040483,328.9180011,1781.879931,144.8286262,13.19142928,67.88217334,2.388891338,0,0,11.67574807,3.521752871,2.238005661,333.8544005
33RO20210613,WCOA2021,QC62,3,1,16,11032,2,30116,31.598,13.445,3.9,,,13.445,3.9,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2049",Dickson ,"Uppstrom, 2036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC2,4,1,1,11031,2,40101,31.865,9.558,35.5,,,9.558,35.5,2148.7,2007.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2050",Dickson ,"Uppstrom, 2037",31.86499977,9.557999611,35.5,0,0,2148.699951,2007.5,7.996305943,418.5133972,420.1401978,1881.844764,106.6801541,18.97511772,52.17885473,1.326287899,0,0,13.99790962,2.571043906,1.624431608,425.0494386,9.557999611,35.5,7.996305943,418.5134064,420.1401841,1881.844764,106.6801541,18.97511772,52.17885473,1.326287899,0,0,13.99790962,2.571043906,1.624431608,425.0494329
33RO20210613,WCOA2021,QC2,4,1,2,11081,2,40102,31.860,9.569,35.3,,,9.569,35.3,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2051",Dickson ,"Uppstrom, 2038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC2,4,1,3,11020,2,40103,31.410,11.711,19.8,,,11.711,19.8,2132.5,1964.4,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2052",Dickson ,"Uppstrom, 2039",31.40999985,11.71100044,19.79999924,0,0,2132.5,1964.400024,8.040676117,373.6873474,375.0999451,1825.249344,123.3208838,15.82982905,58.80813702,1.810082797,0,0,12.82947618,2.991048879,1.894390639,380.1698432,11.71100044,19.79999924,8.04067628,373.6873707,375.0999424,1825.249344,123.3208838,15.82982905,58.80813702,1.810082797,0,0,12.82947618,2.991048879,1.894390639,380.1698397
33RO20210613,WCOA2021,QC2,4,1,4,11058,2,40104,30.403,12.860,10.2,,,12.860,10.2,2063.5,1869.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2053",Dickson ,"Uppstrom, 2040",30.40299988,12.85999966,10.19999981,0,0,2063.5,1869,8.109919548,304.147522,305.280365,1717.790962,138.7171425,12.49192454,65.94579772,2.336862616,0,0,11.70069034,3.392548427,2.147038843,309.7378255,12.85999966,10.19999981,8.109920019,304.1475007,305.2803329,1717.790962,138.7171425,12.49192454,65.94579772,2.336862616,0,0,11.70069034,3.392548427,2.147038843,309.7378068
33RO20210613,WCOA2021,QC2,4,1,5,11008,4,40105,30.395,12.890,5.4,,,12.890,5.4,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2054",Dickson ,"Uppstrom, 2041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC2,4,1,6,11082,2,40106,30.416,12.922,3.8,,,12.922,3.8,2062.8,1867.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2055",Dickson ,"Uppstrom, 2042",30.41600037,12.92199993,3.799999952,0,0,2062.800049,1867.599976,8.110729218,303.5731201,304.7029114,1716.001296,139.1556833,12.44303869,66.1403866,2.354954367,0,0,11.67402049,3.4070258,2.156384109,309.170279,12.92199993,3.799999952,8.110728973,303.5731134,304.7029069,1716.001296,139.1556833,12.44303869,66.1403866,2.354954367,0,0,11.67402049,3.4070258,2.156384109,309.1702838
33RO20210613,WCOA2021,QC2,4,1,7,11004,2,40107,30.422,12.933,3.6,,,12.933,3.6,2060.7,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2056",Dickson ,"Uppstrom, 2043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC18,5,1,1,11031,2,50101,33.819,5.701,150.8,,,5.701,150.8,2271.8,2249.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2057",Dickson ,"Uppstrom, 2044",33.81900024,5.701000214,150.8000031,0,0,2271.800049,2249.199951,7.647215366,1016.142517,1020.297424,2147.922536,49.25527456,52.02208646,24.97653508,0.41337187,0,0,18.9211581,1.148193624,0.725464323,1029.42413,5.701000214,150.8000031,7.647215249,1016.142571,1020.297475,2147.922536,49.25527456,52.02208646,24.97653508,0.41337187,0,0,18.9211581,1.148193624,0.725464323,1029.424197
33RO20210613,WCOA2021,QC18,5,1,2,11081,2,50102,33.821,5.698,151.1,,,5.698,151.1,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2058",Dickson ,"Uppstrom, 2045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC18,5,1,3,11020,2,50103,33.454,6.433,135.5,,,6.433,135.5,2249.4,2207.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2059",Dickson ,"Uppstrom, 2046",33.45399857,6.433000088,135.5,0,0,2249.399902,2207.199951,7.708414078,873.1318359,876.6676025,2106.784369,56.76308072,43.65259362,28.598458,0.510823265,0,0,18.52124716,1.329848955,0.840291983,884.9222049,6.433000088,135.5,7.708414274,873.1318346,876.6676166,2106.784369,56.76308072,43.65259362,28.598458,0.510823265,0,0,18.52124716,1.329848955,0.840291983,884.9222032
33RO20210613,WCOA2021,QC18,5,1,4,11058,2,50104,33.272,6.621,125.5,,,6.621,125.5,2235.1,2186.6,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2060",Dickson ,"Uppstrom, 2047",33.27199936,6.620999813,125.5,0,0,2235.100098,2186.600098,7.729778767,825.7556763,829.0913696,2086.34222,59.20147844,41.0564209,29.82855671,0.545363036,0,0,18.32490174,1.391068578,0.878765829,837.0015018,6.620999813,125.5,7.729778862,825.7557236,829.0913737,2086.34222,59.20147844,41.0564209,29.82855671,0.545363036,0,0,18.32490174,1.391068578,0.878765829,837.0015219
33RO20210613,WCOA2021,QC18,5,1,5,11008,2,50105,32.629,7.197,99.8,,,7.197,99.8,2194.6,2107.7,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2061",Dickson ,"Uppstrom, 2048",32.62900162,7.197000027,99.80000305,0,0,2194.600098,2107.699951,7.857942581,595.4923706,597.8796997,2001.804544,76.76686082,29.12846251,38.50709355,0.768935473,0,0,16.70321978,1.819214468,1.148195018,603.818493,7.197000027,99.80000305,7.857942462,595.492367,597.8796913,2001.804544,76.76686082,29.12846251,38.50709355,0.768935473,0,0,16.70321978,1.819214468,1.148195018,603.8184861
33RO20210613,WCOA2021,QC18,5,1,6,11082,2,50106,32.642,7.186,100.3,,,7.186,100.3,-999.0,-999.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2062",Dickson ,"Uppstrom, 2049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33RO20210613,WCOA2021,QC18,5,1,7,11004,2,50107,32.508,7.383,80.2,,,7.383,80.2,2183.9,2100.2,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2063",Dickson ,"Uppstrom, 2050",32.50799942,7.382999897,80.19999695,0,0,2183.899902,2100.199951,7.847792149,610.0782471,612.5180664,1995.526039,75.00271173,29.67117631,37.61973623,0.763231235,0,0,16.82546415,1.785321494,1.126527303,618.6814303,7.382999897,80.19999695,7.847792326,610.0782069,612.518033,1995.526039,75.00271173,29.67117631,37.61973623,0.763231235,0,0,16.82546415,1.785321494,1.126527303,618.6814115
33RO20210613,WCOA2021,QC18,5,1,8,11027,2,50108,32.214,7.891,59.9,,,7.891,59.9,2166.9,2057.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2064",Dickson ,"Uppstrom, 2051",32.2140007,7.890999794,59.90000153,0,0,2166.899902,2057,7.926555157,499.438446,501.4225159,1944.417982,88.67237111,23.90971068,44.19056247,0.958618559,0,0,15.52441962,2.122419884,1.338983674,506.6487879,7.890999794,59.90000153,7.926555285,499.4384539,501.4225354,1944.417982,88.67237111,23.90971068,44.19056247,0.958618559,0,0,15.52441962,2.122419884,1.338983674,506.648821
33RO20210613,WCOA2021,QC18,5,1,9,12052,2,50109,32.169,8.073,49.4,,,8.073,49.4,2166.6,2050.0,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2065",Dickson ,"Uppstrom, 2052",32.16899872,8.072999954,49.40000153,0,0,2166.600098,2050,7.944411755,478.2209778,480.116272,1934.793297,92.44908395,22.75762907,45.9040189,1.01628294,0,0,15.20101024,2.217840019,1.399239736,485.1836584,8.072999954,49.40000153,7.944411787,478.2209943,480.1162605,1934.793297,92.44908395,22.75762907,45.9040189,1.01628294,0,0,15.20101024,2.217840019,1.399239736,485.1836612
33RO20210613,WCOA2021,QC18,5,1,10,11067,2,50110,32.021,8.716,40.5,,,8.716,40.5,2159.1,2030.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2066",Dickson ,"Uppstrom, 2053",32.02099991,8.715999603,40.5,0,0,2159.100098,2030.5,7.971563339,446.4199219,448.1743469,1910.388963,99.30856678,20.80244819,48.95222848,1.152568705,0,0,14.60771312,2.388594249,1.507769857,453.11834,8.715999603,40.5,7.971563444,446.4199249,448.1743367,1910.388963,99.30856678,20.80244819,48.95222848,1.152568705,0,0,14.60771312,2.388594249,1.507769857,453.1183387
33RO20210613,WCOA2021,QC18,5,1,11,11023,2,50111,31.834,9.602,30.5,,,9.602,30.5,2152.5,2004.1,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2067",Dickson ,"Uppstrom, 2054",31.83399963,9.602000237,30.5,0,0,2152.5,2004.099976,8.014951706,399.8518372,401.4052124,1874.969106,111.0252378,18.10566604,54.10079346,1.389437162,0,0,13.70722593,2.678743793,1.692369061,406.1096833,9.602000237,30.5,8.014951541,399.8518591,401.4052087,1874.969106,111.0252378,18.10566604,54.10079346,1.389437162,0,0,13.70722593,2.678743793,1.692369061,406.1096818
33RO20210613,WCOA2021,QC18,5,1,12,11026,2,50112,31.628,11.963,20.2,,,11.963,20.2,2142.7,1941.5,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2068",Dickson ,"Uppstrom, 2055",31.62800026,11.9630003,20.20000076,0,0,2142.699951,1941.5,8.110513687,311.3314209,312.5044556,1784.612371,143.8217828,13.06584539,68.26362568,2.188239194,0,0,11.72372591,3.484114695,2.208991414,316.7996291,11.9630003,20.20000076,8.1105141,311.331411,312.5044545,1784.612371,143.8217828,13.06584539,68.26362568,2.188239194,0,0,11.72372591,3.484114695,2.208991414,316.7996378
33RO20210613,WCOA2021,QC18,5,1,13,11054,3,50113,31.634,12.392,15.1,,,12.392,15.1,2145.5,1937.3,,,,Seawater scale (mol/kg-SW) ," K1, K2 from Mehrbach et al., 1973 refit by Dickson and Millero, 2069",Dickson ,"Uppstrom, 2056",31.63400078,12.3920002,15.10000038,0,0,2145.5,1937.300049,8.119037628,304.9291382,306.0717163,1776.231343,148.4460374,12.62270288,70.05585615,2.328397635,0,0,11.5141909,3.60017087,2.28433166,310.4007215,12.3920002,15.10000038,8.11903807,304.9291323,306.0717256,1776.231343,148.4460374,12.62270288,70.05585615,2.328397635,0,0,11.5141909,3.60017087,2.28433166,310.4007337
